,item_id,user_id,sentiment_analysis,recommend,app_name,rating
14231,310370,GrotesqueGOD,2,True,The Way of Life Free Edition,5
14232,389570,GrotesqueGOD,2,True,Mitos.is: The Game,5
14233,338170,GrotesqueGOD,2,True,Ratz Instagib,5
14234,374570,GrotesqueGOD,2,True,Kung Fury,5
14235,440,GunnerAvengedSevenfold,2,True,Team Fortress 2,5
14236,4000,guy47b,1,True,Garry's Mod,3
14237,329010,gwayne,0,True,Expansion - Crusader Kings II: Way of Life,1
14238,203770,gwayne,2,True,Crusader Kings II,5
14239,236850,gwayne,2,True,Europa Universalis IV,5
14240,49520,gwayne,2,True,Borderlands 2,5
14241,440,aomaom29,2,True,Team Fortress 2,5
14242,49520,HMPatu,2,True,Borderlands 2,5
14243,261640,HMPatu,2,True,Borderlands: The Pre-Sequel,5
14244,237930,HMPatu,2,True,Transistor,5
14245,200510,HMPatu,2,True,XCOM: Enemy Unknown,5
14246,289881,HMPatu,0,False,Ultimate Vault Hunter Upgrade Pack: The Holodome Onslaught,0
14247,8870,reaperofsouls6482,2,True,BioShock Infinite,5
14248,7670,reaperofsouls6482,2,True,BioShock™,5
14249,311210,tommy11,2,True,Call of Duty®: Black Ops III,5
14250,4000,tommy11,2,True,Garry's Mod,5
14251,236390,tommy11,1,True,War Thunder,3
14252,240,tommy11,2,True,Counter-Strike: Source,5
14253,440,booza473,2,True,Team Fortress 2,5
14254,402840,HailStorm72,2,True,Crusaders of the Lost Idols,5
14255,265930,Liam-0452501909,2,True,Goat Simulator,5
14256,353270,BurgerStab,1,True,Hyperdimension Neptunia Re;Birth3 V Generation / 神次次元ゲイム ネプテューヌRe;Birth3 V CENTURY,3
14257,351710,BurgerStab,2,True,Hyperdimension Neptunia Re;Birth2: Sisters Generation / 超次次元ゲイム ネプテューヌRe;Birth2,5
14258,218620,BurgerStab,2,True,PAYDAY 2,5
14259,282900,BurgerStab,2,True,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,5
14260,440,BurgerStab,1,True,Team Fortress 2,3
14261,440,MrChowder90,2,True,Team Fortress 2,5
14262,201810,asnnerd,0,True,Wolfenstein: The New Order,1
14263,730,asnnerd,2,True,Counter-Strike: Global Offensive,5
14264,440,asnnerd,2,True,Team Fortress 2,5
14265,240,asnnerd,0,True,Counter-Strike: Source,1
14266,730,imlilacandproud,2,True,Counter-Strike: Global Offensive,5
14267,251990,munchies12,2,True,Long Live The Queen,5
14268,570,HadesXpress,2,True,Dota 2,5
14269,99900,divienne,2,True,Spiral Knights,5
14270,218230,localgod,2,True,PlanetSide 2,5
14271,232430,hanroo,2,True,Gone Home,5
14272,265930,ad1h53mech,2,True,Goat Simulator,5
14273,263760,ad1h53mech,2,True,Turbo Dismount™,5
14274,107410,HappyHouseGnome,2,True,Arma 3,5
14275,224460,HappyPrime,2,True,Contrast,5
14276,280740,HappyPrime,2,False,Aperture Tag: The Paint Gun Testing Initiative,4
14277,333930,HAPPYYYY,1,True,Dirty Bomb®,3
14278,286040,TheJuanAnd0nly,2,True,Dead Effect,5
14279,105600,kinG_Jason7,2,True,Terraria,5
14280,218620,MickeyDeez,0,True,PAYDAY 2,1
14281,261110,MickeyDeez,2,False,Killer is Dead - Nightmare Edition,4
14282,730,NIPtoogood,2,True,Counter-Strike: Global Offensive,5
14283,440,NIPtoogood,2,True,Team Fortress 2,5
14284,319510,NIPtoogood,0,True,Five Nights at Freddy's,1
14285,620,NIPtoogood,2,True,Portal 2,5
14286,206210,danny065,2,True,Gotham City Impostors Free to Play,5
14287,300,danny065,2,True,Day of Defeat: Source,5
14288,730,harambetheking,1,True,Counter-Strike: Global Offensive,3
14289,259080,Parappatherapperisbest,2,True,Just Cause 2: Multiplayer Mod,5
14290,391540,Parappatherapperisbest,0,True,Undertale,1
14291,319140,Parappatherapperisbest,2,True,Xeodrifter™,5
14292,243470,Parappatherapperisbest,2,True,Watch_Dogs™,5
14293,207140,Parappatherapperisbest,2,True,SpeedRunners,5
14294,265930,Parappatherapperisbest,2,True,Goat Simulator,5
14295,238460,Parappatherapperisbest,2,True,BattleBlock Theater®,5
14296,8190,Parappatherapperisbest,2,True,Just Cause 2,5
14297,4000,Parappatherapperisbest,2,True,Garry's Mod,5
14298,440,Parappatherapperisbest,2,True,Team Fortress 2,5
14299,218620,DisIsHardCore,2,True,PAYDAY 2,5
14300,208090,DisIsHardCore,2,True,Loadout,5
14301,730,decmonk,2,True,Counter-Strike: Global Offensive,5
14302,235460,decmonk,2,True,METAL GEAR RISING: REVENGEANCE,5
14303,236430,taconic,1,True,DARK SOULS™ II,3
14304,261030,taconic,1,True,The Walking Dead: Season 2,3
14305,207610,taconic,2,True,The Walking Dead,5
14306,218620,taconic,2,True,PAYDAY 2,5
14307,239160,walrusnipples,2,True,Thief,5
14308,9450,walrusnipples,1,True,"Warhammer® 40,000: Dawn of War® - Soulstorm",3
14309,570,weeeeeeeeeeed,2,True,Dota 2,5
14310,242760,Packmanman,2,True,The Forest,5
14311,98600,NaKNH4NO3CH3COOH,1,True,Demolition Inc.,3
14312,230410,Pheress,2,True,Warframe,5
14313,570,Pheress,2,True,Dota 2,5
14314,440,harrald,2,True,Team Fortress 2,5
14315,252950,HarisYusuf,2,True,Rocket League®,5
14316,200510,h-glee,2,True,XCOM: Enemy Unknown,5
14317,107100,h-glee,2,True,Bastion,5
14318,255370,h-glee,2,False,KickBeat Steam Edition,4
14319,55230,h-glee,1,True,Saints Row: The Third,3
14320,201790,DarkPulse_ChCh,2,True,Orcs Must Die! 2,5
14321,218620,DarkPulse_ChCh,2,True,PAYDAY 2,5
14322,301520,getMemMeED,0,False,Robocraft,0
14323,204300,getMemMeED,0,True,Awesomenauts - the 2D moba,1
14324,4000,getMemMeED,2,True,Garry's Mod,5
14325,8930,getMemMeED,1,True,Sid Meier's Civilization® V,3
14326,51100,syluxe,0,False,Tactical Intervention,0
14327,218620,Hatixon,0,False,PAYDAY 2,0
14328,274940,Hatixon,2,True,Depth,5
14329,346110,Hatixon,0,True,ARK: Survival Evolved,1
14330,213670,Hatixon,0,True,South Park™: The Stick of Truth™,1
14331,360940,tarooo_xd,2,False,The Mean Greens - Plastic Warfare,4
14332,730,tarooo_xd,1,True,Counter-Strike: Global Offensive,3
14333,252950,XcentriK,2,True,Rocket League®,5
14334,254440,XcentriK,1,True,Pool Nation,3
14335,209870,chaoswrecker889,2,True,Blacklight: Retribution,5
14336,221100,thebigchiklis,2,True,DayZ,5
14337,218820,thebigchiklis,2,False,Mercenary Kings,4
14338,386360,thebigchiklis,1,True,SMITE®,3
14339,214950,HaxterWTF,0,True,Total War™: ROME II - Emperor Edition,1
14340,203770,HaxterWTF,1,True,Crusader Kings II,3
14341,270550,ccmmpp,2,True,Yet Another Zombie Defense,5
14342,220,HaydOS_,2,True,Half-Life 2,5
14343,440,HaydOS_,1,True,Team Fortress 2,3
14344,400,HaydOS_,0,True,Portal,1
14345,22380,Haydosnub,1,True,Fallout: New Vegas,3
14346,12900,Haydosnub,2,True,AudioSurf,5
14347,252150,Haydosnub,2,True,Grimm,5
14348,219150,Haydosnub,2,True,Hotline Miami,5
14349,238320,Hayz93,2,True,Outlast,5
14350,730,DogHog,2,True,Counter-Strike: Global Offensive,5
14351,346900,DogHog,2,True,AdVenture Capitalist,5
14352,393420,HazardousRusty,0,True,Hurtworld,1
14353,730,HazardousRusty,2,False,Counter-Strike: Global Offensive,4
14354,253030,HazardousRusty,2,True,Race The Sun,5
14355,252490,HazardousRusty,2,False,Rust,4
14356,730,hazegaminghd2014,2,True,Counter-Strike: Global Offensive,5
14357,367120,HaZeFaMe,2,True,Seduce Me the Otome,5
14358,271590,HaZeFaMe,2,True,Grand Theft Auto V,5
14359,51100,HaZeFaMe,2,True,Tactical Intervention,5
14360,440,HaZeFaMe,1,True,Team Fortress 2,3
14361,265930,Hazgrid,2,True,Goat Simulator,5
14362,8190,Hazgrid,2,True,Just Cause 2,5
14363,206420,Hazgrid,2,True,Saints Row IV,5
14364,259080,Hazgrid,2,True,Just Cause 2: Multiplayer Mod,5
14365,205100,Hazgrid,2,True,Dishonored,5
14366,440,Hazgrid,2,True,Team Fortress 2,5
14367,620,Hazgrid,2,True,Portal 2,5
14368,299360,hazz2468,2,True,Block N Load,5
14369,311870,hazz2468,2,True,Super Trench Attack!,5
14370,219830,hazz2468,2,True,King Arthur's Gold,5
14371,730,bigHAZZApreb,0,True,Counter-Strike: Global Offensive,1
14372,440,ultimatefaggotwow,2,True,Team Fortress 2,5
14373,224540,ultimatefaggotwow,2,False,Ace of Spades: Battle Builder,4
14374,218620,ultimatefaggotwow,1,True,PAYDAY 2,3
14375,204300,ultimatefaggotwow,1,True,Awesomenauts - the 2D moba,3
14376,273350,ultimatefaggotwow,2,True,Evolve Stage 2,5
14377,440,ZECOWPOCALYPSEHAZSTARTEDZ,2,True,Team Fortress 2,5
14378,107410,carlosjames64,1,True,Arma 3,3
14379,203160,carlosjames64,2,True,Tomb Raider,5
14380,243470,Headlessone,0,False,Watch_Dogs™,0
14381,208090,Headlessone,2,True,Loadout,5
14382,570,headshotboom,2,True,Dota 2,5
14383,47890,bertil399,1,True,The Sims™ 3,3
14384,213670,bertil399,2,True,South Park™: The Stick of Truth™,5
14385,44350,bertil399,2,True,GRID 2,5
14386,245470,bertil399,1,True,Democracy 3,3
14387,105600,HeardTangent,2,True,Terraria,5
14388,440,joeniel,2,True,Team Fortress 2,5
14389,570,fuccboihectic,0,False,Dota 2,0
14390,223470,fuccboihectic,0,True,POSTAL 2,1
14391,319510,fuccboihectic,2,True,Five Nights at Freddy's,5
14392,224540,fuccboihectic,1,False,Ace of Spades: Battle Builder,2
14393,730,fuccboihectic,2,False,Counter-Strike: Global Offensive,4
14394,242760,fuccboihectic,2,True,The Forest,5
14395,239820,fuccboihectic,1,True,Game Dev Tycoon,3
14396,440,fuccboihectic,2,True,Team Fortress 2,5
14397,440,_Reign,2,True,Team Fortress 2,5
14398,440,porrada,1,True,Team Fortress 2,3
14399,570,Heisenberg1911,1,True,Dota 2,3
14400,269270,heisenbergZue,2,True,LOVE,5
14401,105600,Helakarian-Randomossity,2,True,Terraria,5
14402,440,mlklokodeitanhaem,1,True,Team Fortress 2,3
14403,211820,thehellerphant,2,True,Starbound,5
14404,219830,thehellerphant,2,True,King Arthur's Gold,5
14405,730,deandri,2,True,Counter-Strike: Global Offensive,5
14406,332250,Piratedave11,2,True,The Next Penelope,5
14407,570,henarky,2,False,Dota 2,4
14408,24960,henarky,2,True,Battlefield: Bad Company™ 2,5
14409,440,nxhng25,2,True,Team Fortress 2,5
14410,271590,antidamage,2,False,Grand Theft Auto V,4
14411,317400,antidamage,2,False,Portal Stories: Mel,4
14412,22610,antidamage,2,True,Alien Breed: Impact,5
14413,232790,herio,2,False,Broken Age,4
14414,339190,herio,2,True,Dead Synchronicity: Tomorrow Comes Today,5
14415,243950,herio,2,False,Divinity: Dragon Commander,4
14416,251430,herio,2,True,The Inner World,5
14417,304930,bullshitstories,1,True,Unturned,3
14418,200210,bullshitstories,2,True,Realm of the Mad God,5
14419,254200,drkrise,0,False,FortressCraft Evolved!,0
14420,359320,hessink,1,False,Elite Dangerous,2
14421,271590,S35,2,True,Grand Theft Auto V,5
14422,259080,S35,1,True,Just Cause 2: Multiplayer Mod,3
14423,417860,S35,2,True,Emily is Away,5
14424,440,S35,2,True,Team Fortress 2,5
14425,440,sadbadvlad,2,True,Team Fortress 2,5
14426,220,sadbadvlad,1,True,Half-Life 2,3
14427,221910,bzr9000,0,True,The Stanley Parable,1
14428,211820,bzr9000,1,True,Starbound,3
14429,105600,bzr9000,0,True,Terraria,1
14430,570,juelino,2,True,Dota 2,5
14431,236850,AlexHowie,0,True,Europa Universalis IV,1
14432,570,turbogranny,0,True,Dota 2,1
14433,65930,longinus,0,False,The Bureau: XCOM Declassified,0
14434,209000,longinus,2,True,Batman™: Arkham Origins,5
14435,39140,longinus,0,True,FINAL FANTASY VII,1
14436,204630,longinus,2,True,Retro City Rampage™ DX,5
14437,233470,longinus,2,True,Evoland,5
14438,214340,longinus,0,True,Deponia,1
14439,205100,longinus,0,True,Dishonored,1
14440,211400,longinus,2,True,Deadlight,5
14441,20920,longinus,0,True,The Witcher 2: Assassins of Kings Enhanced Edition,1
14442,440,Tekaru5009,2,True,Team Fortress 2,5
14443,339800,HinataLAD,2,True,HuniePop,5
14444,730,HinataLAD,2,True,Counter-Strike: Global Offensive,5
14445,218620,HinataLAD,2,True,PAYDAY 2,5
14446,311340,hippontherun,2,True,METAL GEAR SOLID V: GROUND ZEROES,5
14447,440,hippontherun,2,True,Team Fortress 2,5
14448,230410,AnEvilReindeer,2,True,Warframe,5
14449,206210,AnEvilReindeer,1,False,Gotham City Impostors Free to Play,2
14450,440,AnEvilReindeer,1,True,Team Fortress 2,3
14451,219640,AnEvilReindeer,0,False,Chivalry: Medieval Warfare,0
14452,221100,thisurlisaspah,0,True,DayZ,1
14453,236390,MrBambi2,2,True,War Thunder,5
14454,240,HItzzzy,2,True,Counter-Strike: Source,5
14455,230050,crazyman3476,2,True,DLC Quest,5
14456,322170,xwang,1,True,Geometry Dash,3
14457,304930,Hobgoblin101,2,True,Unturned,5
14458,248570,Hobgoblin101,2,True,Toribash,5
14459,238280,Hobgoblin101,2,True,Legend of Dungeon,5
14460,206190,Hobgoblin101,2,True,Gunpoint,5
14461,211820,Hobgoblin101,0,True,Starbound,1
14462,55230,Hobgoblin101,2,True,Saints Row: The Third,5
14463,224760,Hobgoblin101,2,True,FEZ,5
14464,301520,Hobgoblin101,2,True,Robocraft,5
14465,288370,Hobgoblin101,2,True,Strike Suit Zero: Director's Cut,5
14466,304930,jononopeavi,2,True,Unturned,5
14467,550,holyblade98,1,True,Left 4 Dead 2,3
14468,236390,holyblade98,0,True,War Thunder,1
14469,303210,CorraNinetySix,2,True,The Beginner's Guide,5
14470,257510,infidllrone,2,True,The Talos Principle,5
14471,440,infidllrone,1,True,Team Fortress 2,3
14472,730,DrJWATSON,1,True,Counter-Strike: Global Offensive,3
14473,359800,horizon1101,2,True,Copa Petrobras de Marcas,5
14474,315600,horizon1101,1,True,Ford Racing 3,3
14475,227300,horizon1101,2,True,Euro Truck Simulator 2,5
14476,440,Ghastkiller,2,True,Team Fortress 2,5
14477,321360,HorrorSympathy,2,True,Primal Carnage: Extinction,5
14478,391540,HorrorSympathy,2,True,Undertale,5
14479,440,ttavr0h,2,True,Team Fortress 2,5
14480,236150,quillomanar,2,True,Starpoint Gemini 2,5
14481,310380,quillomanar,0,False,Fractured Space,0
14482,22380,quillomanar,0,True,Fallout: New Vegas,1
14483,228380,quillomanar,1,True,Next Car Game: Wreckfest,3
14484,247730,quillomanar,2,True,Nether: Resurrected,5
14485,211820,quillomanar,2,True,Starbound,5
14486,269270,PinkMarshmellow,1,True,LOVE,3
14487,333930,TheRealSiman,2,False,Dirty Bomb®,4
14488,730,arzardpavlou,2,True,Counter-Strike: Global Offensive,5
14489,233450,hubzee,2,True,Prison Architect,5
14490,8190,hubzee,2,True,Just Cause 2,5
14491,252490,TriggerHappyCat,2,True,Rust,5
14492,730,TriggerHappyCat,2,True,Counter-Strike: Global Offensive,5
14493,238320,FD_GOD_BR,1,True,Outlast,3
14494,332800,FD_GOD_BR,2,False,Five Nights at Freddy's 2,4
14495,4000,FD_GOD_BR,1,True,Garry's Mod,3
14496,550,FD_GOD_BR,0,True,Left 4 Dead 2,1
14497,4000,nayrob,2,True,Garry's Mod,5
14498,95400,killerinkk,2,True,ibb & obb,5
14499,71230,killerinkk,2,True,Crazy Taxi,5
14500,8870,Spooky4me,2,True,BioShock Infinite,5
14501,730,Spooky4me,2,True,Counter-Strike: Global Offensive,5
14502,31280,Spooky4me,2,True,Poker Night at the Inventory,5
14503,35450,Spooky4me,2,True,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,5
14504,1250,Spooky4me,2,True,Killing Floor,5
14505,4000,Spooky4me,2,True,Garry's Mod,5
14506,400,Spooky4me,2,True,Portal,5
14507,203140,KIEZ5823,1,True,Hitman: Absolution™,3
14508,250180,KIEZ5823,1,True,METAL SLUG 3,3
14509,1250,KIEZ5823,1,True,Killing Floor,3
14510,440,KIEZ5823,1,True,Team Fortress 2,3
14511,221040,KIEZ5823,2,True,Resident Evil 6 / Biohazard 6,5
14512,254700,hungryhungryhitler,2,True,resident evil 4 / biohazard 4,5
14513,328070,HunteR_au,2,True,Reflex Arena,5
14514,440,irongladiator,2,True,Team Fortress 2,5
14515,328670,hunterkiller247,0,False,Deer Hunt Legends,0
14516,322920,hunterkiller247,0,False,theHunter: Primal,0
14517,550,hunterkiller247,2,True,Left 4 Dead 2,5
14518,391460,hunterkiller247,2,False,WARMODE,4
14519,242720,hunterkiller247,1,False,GunZ 2: The Second Duel,2
14520,315740,hunterkiller247,2,False,Ford Racing Off Road,4
14521,224540,Huntux915,2,True,Ace of Spades: Battle Builder,5
14522,224580,Huntux915,2,True,Arma II: DayZ Mod,5
14523,17300,Huntux915,2,True,Crysis,5
14524,236390,Huntux915,2,True,War Thunder,5
14525,48700,urafookingretardm8,2,True,Mount & Blade: Warband,5
14526,246620,kuangbiao,1,True,Plague Inc: Evolved,3
14527,730,kuangbiao,1,True,Counter-Strike: Global Offensive,3
14528,10500,combatente02,1,True,Empire: Total War™,3
14529,570,mypros,1,True,Dota 2,3
14530,570,fullysik75,2,True,Dota 2,5
14531,255710,hypermemes,2,True,Cities: Skylines,5
14532,730,ERROR_LT,0,True,Counter-Strike: Global Offensive,1
14533,550,ERROR_LT,0,True,Left 4 Dead 2,1
14534,245170,ERROR_LT,1,True,Skullgirls,3
14535,346370,ERROR_LT,0,True,Into The War,1
14536,7670,hyperion_7312,2,True,BioShock™,5
14537,570,hyperion_7312,1,True,Dota 2,3
14538,250420,Hype_R,2,True,8BitMMO,5
14539,113200,Hype_R,2,True,The Binding of Isaac,5
14540,239660,Hype_R,2,True,Soldier Front 2,5
14541,570,MrSmash,2,True,Dota 2,5
14542,40800,iSlendy,2,True,Super Meat Boy,5
14543,570,112asdasfasdasd,2,True,Dota 2,5
14544,730,danielbook,0,True,Counter-Strike: Global Offensive,1
14545,105600,mulamine,2,True,Terraria,5
14546,4000,iamgassy,2,True,Garry's Mod,5
14547,252490,ngamerftw,2,True,Rust,5
14548,730,ngamerftw,2,True,Counter-Strike: Global Offensive,5
14549,218620,Conkaface,1,True,PAYDAY 2,3
14550,248820,Conkaface,2,True,Risk of Rain,5
14551,281370,Conkaface,1,True,Real Horror Stories Ultimate Edition,3
14552,282800,jettimon,2,True,100% Orange Juice,5
14553,237310,jettimon,0,True,Elsword,1
14554,323370,jettimon,1,True,TERA,3
14555,353360,jettimon,0,True,how do you Do It?,1
14556,219640,jettimon,2,True,Chivalry: Medieval Warfare,5
14557,233720,jettimon,2,True,Surgeon Simulator,5
14558,211420,jettimon,2,True,DARK SOULS™: Prepare To Die™ Edition,5
14559,242760,httpPSGareBADsameASarsenal,2,True,The Forest,5
14560,570,Kaizhi2000,1,True,Dota 2,3
14561,730,australianturtlelover,2,True,Counter-Strike: Global Offensive,5
14562,730,PostmanPot,2,True,Counter-Strike: Global Offensive,5
14563,440,PostmanPot,2,True,Team Fortress 2,5
14564,218230,PostmanPot,2,True,PlanetSide 2,5
14565,261640,martiantrain,2,True,Borderlands: The Pre-Sequel,5
14566,65800,Anhus,2,True,Dungeon Defenders,5
14567,550,quoilo,2,True,Left 4 Dead 2,5
14568,304930,quoilo,2,True,Unturned,5
14569,570,Flabberdab,2,True,Dota 2,5
14570,214560,Flabberdab,2,True,Mark of the Ninja,5
14571,304930,SyvWolf,0,True,Unturned,1
14572,209870,SyvWolf,2,True,Blacklight: Retribution,5
14573,207140,SyvWolf,2,True,SpeedRunners,5
14574,550,lmarcegb,1,True,Left 4 Dead 2,3
14575,221100,commander_cong,0,True,DayZ,1
14576,22370,swinkymalinky,1,True,Fallout 3: Game of the Year Edition,3
14577,212680,swinkymalinky,2,True,FTL: Faster Than Light,5
14578,113200,swinkymalinky,2,True,The Binding of Isaac,5
14579,440,swinkymalinky,1,True,Team Fortress 2,3
14580,219150,swinkymalinky,2,True,Hotline Miami,5
14581,570,GoonzaalooX,0,True,Dota 2,1
14582,214950,GoonzaalooX,0,True,Total War™: ROME II - Emperor Edition,1
14583,730,GoonzaalooX,0,False,Counter-Strike: Global Offensive,0
14584,221100,GoonzaalooX,2,False,DayZ,4
14585,219640,GoonzaalooX,0,False,Chivalry: Medieval Warfare,0
14586,48700,GoonzaalooX,1,True,Mount & Blade: Warband,3
14587,33930,GoonzaalooX,1,True,Arma 2: Operation Arrowhead,3
14588,440,iamsogoingtodie,2,True,Team Fortress 2,5
14589,218620,iAndrewT,0,True,PAYDAY 2,1
14590,730,ice32179,1,True,Counter-Strike: Global Offensive,3
14591,417860,Z3LD4,2,True,Emily is Away,5
14592,440,icedragonlord88,2,True,Team Fortress 2,5
14593,247730,Shaun9112,0,False,Nether: Resurrected,0
14594,208690,IceBergs,1,True,Borderlands 2: Creature Slaughterdome,3
14595,335430,IceBergs,1,False,Grimoire: Manastorm,2
14596,359800,IceBergs,0,False,Copa Petrobras de Marcas,0
14597,317440,IceBergs,0,False,Quantum Rush Champions,0
14598,218620,IceBergs,1,False,PAYDAY 2,2
14599,253710,IceBergs,2,False,theHunter Classic,4
14600,620,murilopr,1,True,Portal 2,3
14601,4000,JustIcey,2,True,Garry's Mod,5
14602,620,ICe_maN_Tom,2,True,Portal 2,5
14603,17480,ICe_maN_Tom,2,True,Command & Conquer: Red Alert 3,5
14604,222880,triangless,1,True,Insurgency,3
14605,271590,triangless,1,True,Grand Theft Auto V,3
14606,218620,triangless,1,True,PAYDAY 2,3
14607,730,triangless,2,False,Counter-Strike: Global Offensive,4
14608,239820,IgniteAU,2,True,Game Dev Tycoon,5
14609,311210,IgniteAU,1,True,Call of Duty®: Black Ops III,3
14610,304050,IgorHM,1,False,Trove,2
14611,323370,ihasMUFFINSWAG,0,True,TERA,1
14612,440,IIPaperPlateII,1,True,Team Fortress 2,3
14613,322170,IIPaperPlateII,2,True,Geometry Dash,5
14614,99900,IIPaperPlateII,0,False,Spiral Knights,0
14615,213670,iiWill,1,True,South Park™: The Stick of Truth™,3
14616,264710,TheLichQueen,2,True,Subnautica,5
14617,301520,TheLichQueen,2,True,Robocraft,5
14618,21100,Spik_eey,2,True,F.E.A.R. 3,5
14619,304930,ilostmypokeballs,2,True,Unturned,5
14620,440,c6s,2,True,Team Fortress 2,5
14621,730,ONIEK25,2,True,Counter-Strike: Global Offensive,5
14622,17390,ONIEK25,1,False,SPORE™,2
14623,22370,nivek5,2,True,Fallout 3: Game of the Year Edition,5
14624,24960,brizzlys,0,True,Battlefield: Bad Company™ 2,1
14625,730,brizzlys,2,True,Counter-Strike: Global Offensive,5
14626,220,brizzlys,1,True,Half-Life 2,3
14627,4000,brizzlys,1,True,Garry's Mod,3
14628,203160,brizzlys,2,True,Tomb Raider,5
14629,211820,ezratm14,2,True,Starbound,5
14630,206420,ezratm14,2,True,Saints Row IV,5
14631,17450,immunity,2,True,Dragon Age: Origins,5
14632,249590,immunity,0,False,Teslagrad,0
14633,239030,immunity,2,True,"Papers, Please",5
14634,219150,immunity,2,True,Hotline Miami,5
14635,224760,immunity,2,True,FEZ,5
14636,205100,immunity,2,True,Dishonored,5
14637,98800,immunity,2,True,Dungeons of Dredmor,5
14638,440,immunity,2,True,Team Fortress 2,5
14639,239140,TR13180,2,True,Dying Light,5
14640,113200,ImSeGarner,2,True,The Binding of Isaac,5
14641,243470,Incendius,2,True,Watch_Dogs™,5
14642,282070,indiegameplus,0,True,This War of Mine,1
14643,208090,InferNAAAL,2,True,Loadout,5
14644,301520,InferNAAAL,2,True,Robocraft,5
14645,236390,InferNAAAL,2,True,War Thunder,5
14646,440,InferNAAAL,2,True,Team Fortress 2,5
14647,211400,INFERNOpineapple,2,True,Deadlight,5
14648,233720,INFERNOpineapple,2,True,Surgeon Simulator,5
14649,2400,INFERNOpineapple,2,False,The Ship: Murder Party,4
14650,200170,INFERNOpineapple,2,True,Worms Revolution,5
14651,212680,INFERNOpineapple,0,True,FTL: Faster Than Light,1
14652,224260,INFERNOpineapple,2,True,No More Room in Hell,5
14653,113400,INFERNOpineapple,2,False,APB Reloaded,4
14654,251990,INFERNOpineapple,0,True,Long Live The Queen,1
14655,17500,INFERNOpineapple,2,True,Zombie Panic! Source,5
14656,225260,infin15,2,True,Brutal Legend,5
14657,212680,infin15,0,True,FTL: Faster Than Light,1
14658,49520,infin15,2,True,Borderlands 2,5
14659,220200,infin15,2,True,Kerbal Space Program,5
14660,209870,ThatLevelOfMastery,0,True,Blacklight: Retribution,1
14661,208090,ThatLevelOfMastery,2,True,Loadout,5
14662,440,ThatLevelOfMastery,2,True,Team Fortress 2,5
14663,261570,66d,2,True,Ori and the Blind Forest,5
14664,221100,66d,0,True,DayZ,1
14665,49520,InfyIsCool,2,True,Borderlands 2,5
14666,237930,thadz,1,True,Transistor,3
14667,206440,thadz,1,True,To the Moon,3
14668,209160,thadz,0,False,Call of Duty®: Ghosts,0
14669,377160,INKSE7EN,2,True,Fallout 4,5
14670,550,inmater,2,True,Left 4 Dead 2,5
14671,322330,inmater,2,True,Don't Starve Together,5
14672,219640,innocentguy,0,True,Chivalry: Medieval Warfare,1
14673,730,innocentguy,1,True,Counter-Strike: Global Offensive,3
14674,271590,innocentguy,2,True,Grand Theft Auto V,5
14675,232090,innocentguy,1,True,Killing Floor 2,3
14676,311210,FuckAlex,2,True,Call of Duty®: Black Ops III,5
14677,202970,FuckAlex,2,True,Call of Duty®: Black Ops II,5
14678,219640,FuckAlex,2,True,Chivalry: Medieval Warfare,5
14679,211820,mrbaconstrips,2,True,Starbound,5
14680,252490,2828838282,0,True,Rust,1
14681,239030,IAMDESTRUCTOR,2,True,"Papers, Please",5
14682,259390,IAMDESTRUCTOR,2,True,Ballpoint Universe - Infinite,5
14683,243470,Invaderzim58,2,False,Watch_Dogs™,4
14684,230410,Invaderzim58,0,False,Warframe,0
14685,261030,Invaderzim58,0,True,The Walking Dead: Season 2,1
14686,221640,Invaderzim58,2,True,Super Hexagon,5
14687,105600,--ionex--,2,True,Terraria,5
14688,391540,ipaqmaster1,2,True,Undertale,5
14689,304930,ipaqmaster1,2,True,Unturned,5
14690,221640,ipaqmaster1,1,True,Super Hexagon,3
14691,246620,SickZoid,2,True,Plague Inc: Evolved,5
14692,1250,XarxesTheSecond,0,True,Killing Floor,1
14693,440,XarxesTheSecond,2,True,Team Fortress 2,5
14694,242760,Kael_Lee,2,True,The Forest,5
14695,241930,Kael_Lee,2,True,Middle-earth™: Shadow of Mordor™,5
14696,377560,ironhead,1,True,Tom Clancy's Rainbow Six® Siege - Ultra HD Texture Pack,3
14697,203160,IronMoose,2,True,Tomb Raider,5
14698,8980,IRunWithScissors,2,True,Borderlands,5
14699,257750,BigBlackGayJewishGypsy,2,True,Bloody Trapland,5
14700,440,935462400,2,True,Team Fortress 2,5
14701,261570,DylanHimself,2,True,Ori and the Blind Forest,5
14702,730,DylanHimself,2,True,Counter-Strike: Global Offensive,5
14703,33930,DylanHimself,1,True,Arma 2: Operation Arrowhead,3
14704,105600,DylanHimself,2,True,Terraria,5
14705,107100,theit7,2,True,Bastion,5
14706,1250,TheTrollScript,1,True,Killing Floor,3
14707,24240,TheTrollScript,1,True,PAYDAY™ The Heist,3
14708,218620,TheTrollScript,2,True,PAYDAY 2,5
14709,236390,TheTrollScript,1,True,War Thunder,3
14710,219640,TheTrollScript,1,True,Chivalry: Medieval Warfare,3
14711,273110,helau,2,False,Counter-Strike Nexon: Zombies,4
